UF_str;Pop_nr;Altitude_val;Area_val;Latitude_val;Longitude_val;Rendimentos_val;FPM_val;ReceitaTrib_val;QtdeDecl_nr;RendTrib_val
SE;13196;170,0;304,9;-11,37;37,84;741,58;7608590,0;594648,0;367;14,04
SE;24251;130,0;121,1;-11,38;37,66;1690,53;11412885,0;1804589,0;1128;41,05
SP;35001;401,0;411,4;-21,69;51,07;11693,01;14876675,0;9708635,0;6026;296,46
SP;3631;443,0;211,1;-21,24;49,64;806,35;5578753,0;603343,0;475;19,42
SP;34530;660,0;474,7;-22,06;46,98;8645,56;14876675,0;5833289,0;3755;154,92000000000002
SP;7984;842,0;143,0;-21,94;46,72;2410,32;5600162,0;2338609,0;1223;49,36
SP;18212;904,0;60,1;-22,48;46,63;6421,19;11133676,0;13792480,0;3043;117,78999999999999
SP;5911;644,0;408,0;-22,88;49,24;1560,53;0,0;0,0;1108;46,379999999999995
SP;3073;470,0;5,4;-22,6;47,88;1663,14;5548753,0;3982605,0;1276;61,97
SP;36339;580,0;966,2;-22,47;48,99;8492,56;14876675,0;5700806,0;5082;211,63
SP;5460;585,0;159,3;-23,55;47,9;764,36;5578753,0;1350095,0;490;20,64
SP;4083;448,0;118,4;-21,96;51,41;823,2;5578753,0;379199,0;466;21,47
SP;4035;557,0;313,9;-20,52;49,06;786,91;5578753,0;472169,0;418;14,870000000000001
SP;16159;889,0;929,8;-21,03;47,37;5989,51;9251444,0;3259068,0;2075;89,37
SP;4183;521,0;319,0;-21,58;50,16;876,65;5578753,0;598240,0;391;14,91
SP;17924;790,0;83,8;-23,54;47,26;4535,13;9297922,0;4788902,0;3262;142,79
SP;3883;452,0;362,9;-20,32;49,91;1076,38;5578753,0;579464,0;444;15,85
SP;24568;475,0;347,4;-22,08;51,47;5755,51;11157506,0;3605315,0;2461;115,92
SP;4984;627,0;153,2;-22,09;49,72;492,22;0,0;0,0;267;11,440000000000001
SP;3153;658,0;84,8;-22,44;49,76;523,17;5578753,0;321676,0;232;7,98
SP;226970;545,0;133,4;-22,74;47,33;85291,44;46584317,0;110509793,0;57568;2884,26
SP;37691;715,0;122,3;-21,72;48,1;6755,16;14876675,0;5264997,0;4329;170,38
SP;5930;471,0;253,1;-20,3;49,73;1307,34;5587684,0;907941,0;762;28,89
SP;69808;674,0;445,6;-22,7;46,76;26437,18;22315013,0;24480259,0;12489;606,42
SP;4672;675,0;326,3;-22,13;47,66;1130,78;5578754,0;1687992,0;574;21,77
SP;57198;405,0;964,2;-20,9;51,38;19271,34;20455428,0;15424490,0;9243;445,57
SP;23917;624,0;1028,0;-23,49;48,41;4789,13;11157506,0;2879895,0;2524;95,81
SP;6215;472,0;736,5;-22,79;48,13;1113,98;5578753,0;3159790,0;491;16,16
SP;3970;422,0;320,4;-22,3;51,39;554,82;5578753,0;462349,0;329;12,98
SP;36184;542,0;121,1;-22,85;45,23;11086,42;14876675,0;14067705,0;5672;236,25
SP;4432;413,0;179,0;-20,45;50,88;1218,57;5304708,0;370734,0;443;14,600000000000001
SP;25349;925,0;974,3;-24,51;48,84;4571,01;13016414,0;3089662,0;2423;97,12
SP;19636;695,0;146,3;-23,44;47,06;2977,97;0,0;0,0;1915;83,97
SP;191662;390,0;1167,4;-21,21;50,43;83856,02;46584317,0;72749326,0;36584;2004,8600000000001
SP;30713;625,0;255,4;-23,51;47,61;6093,23;13017091,0;10085307,0;4981;256,83
SP;5451;614,0;202,9;-20,09;47,79;1180,97;5578753,0;1839378,0;914;34,15
SP;6343;640,0;285,9;-23,13;49,05;1126,95;5578753,0;1207717,0;599;18,98
SP;2532;510,0;156,8;-22,67;44,45;393,63;5578753,0;1417175,0;89;3,9299999999999997
SP;224304;664,0;1004,1;-21,79;48,18;79153,31;44605078,0;90143851,0;48087;2610,74
SP;127661;629,0;644,8;-22,36;47,38;38609,73;31612934,0;44487096,0;26220;1226,96
SP;1907;419,0;264,7;-21,77;50,47;274,68;5578753,0;219747,0;93;3,21
SP;8299;445,0;505,0;-22,03;48,91;1955,09;5578753,0;1488683,0;979;36,07
SP;3849;519,0;305,2;-22,58;44,7;713,09;5578753,0;416155,0;215;10,629999999999999
SP;11020;635,0;85,8;-22,67;48,67;2050,75;7429338,0;834258,0;1167;45,17
SP;9187;595,0;133,2;-21,19;48,79;1626,71;5578753,0;2003051,0;1582;65,31
SP;49346;588,0;178,0;-22,57;47,17;10316,04;18595844,0;10662883,0;6739;284,29999999999995
SP;82651;775,0;96,4;-23,4;46,32;19685,02;24174597,0;42770568,0;14856;730,76
SP;1851;403,0;69,3;-20,16;50,73;322,33;5578753,0;251530,0;166;6,06
SP;100911;546,0;460,3;-22,66;50,41;34217,45;0,0;0,0;18366;922,45
SP;135895;803,0;478,4;-23,12;46,55;48858,74;31612934,0;99408564,0;26623;1311,51
SP;14897;482,0;434,0;-20,69;50,55;4346,58;9297922,0;2321497,0;1663;80,96
SP;5243;481,0;540,5;-22,15;49,33;954,75;5657297,0;1191231,0;372;15,57
SP;12516;428,0;338,6;-21,46;49,95;1861,29;7438338,0;1401709,0;1152;44,56
SP;87820;766,0;1213,1;-23,1;48,93;27674,21;26034181,0;28139094,0;14219;684,0
SP;16109;510,0;108,5;-20,92;49,45;3611,32;9297922,0;3732060,0;2573;100,09
SP;4629;460,0;91,6;-21,9;49,36;296,91;5578753,0;120532,0;217;10,09
SP;8703;545,0;150,6;-20,74;49,58;3139,74;5578753,0;1275380,0;1154;44,07
SP;10728;454,0;616,0;-22,68;44,32;2508,25;7438338,0;1795590,0;976;46,85
SP;3326;559,0;153,1;-23,63;49,56;478,31;5573360,0;265114,0;236;7,9
SP;7064;386,0;205,2;-21,27;49,95;1116,4;5578736,0;771371,0;481;15,15
SP;33761;447,0;444,1;-22,07;48,74;9393,85;14876675,0;5650828,0;4809;209,69
SP;36315;457,0;149,9;-22,49;48,56;12982,0;0,0;0,0;7122;322,27
SP;5550;784,0;405,7;-24,47;49,02;499,68;5539994,0;241675,0;172;6,57
SP;7853;158,0;1007,8;-24,76;48,5;831,65;5578753,0;3498045,0;379;13,23
SP;118521;530,0;1565,6;-20,56;48,57;40658,69;29753350,0;42406010,0;20723;977,5799999999999
SP;30873;505,0;145,6;-21,19;48,16;5157,26;13017096,0;2257933,0;3810;145,79
SP;259555;719,0;66,1;-23,51;46,88;101719,87;0,0;0,0;58988;3741,79
SP;21064;445,0;171,9;-21,92;50,73;5032,31;10683432,0;2558715,0;1918;84,38
SP;60128;862,0;849,5;-20,89;47,59;18307,71;20455428,0;12257908,0;10970;503,65999999999997
SP;364562;526,0;667,7;-22,31;49,06;154809,19;46584317,0;157309777,0;75587;4216,0
SP;77558;573,0;683,3;-20,95;48,48;25121,06;24696520,0;18972240,0;12296;554,6800000000001
SP;2855;431,0;301,4;-21,27;50,81;503,28;5578753,0;870004,0;420;17,35
SP;11146;695,0;244,2;-23,01;49,47;2974,6;0,0;0,0;1287;51,67
SP;55138;8,0;490,0;-23,85;46,14;10003,76;18595844,0;92449498,0;7397;318,52
SP;7602;431,0;157,9;-21,4;50,47;1901,44;5578753,0;1292896,0;939;41,730000000000004
SP;117143;406,0;530,9;-21,29;50,34;34653,59;29753350,0;30749913,0;15293;687,8299999999999
SP;30830;780,0;317,2;-23,57;46,04;5843,37;36470550,0;2034038,0;2601;101,95
SP;14452;490,0;690,8;-21,99;48,39;3026,68;9297922,0;2072921,0;1308;43,94
SP;11691;580,0;363,9;-22,14;48,52;2845,06;7438338,0;3502499,0;1534;67,84
SP;10694;576,0;653,5;-23,1;48,26;2138,48;5638030,0;3004961,0;931;31,36
SP;54594;637,0;249,0;-23,28;47,67;11168,31;18595844,0;21604550,0;9897;439,31
SP;22508;770,0;107,6;-23,14;46,47;3852,33;11157506,0;7635210,0;2780;109,77000000000001
SP;3802;950,0;133,6;-24,32;49,14;428,27;5578753,0;252554,0;232;6,46
SP;835;582,0;118,5;-22,27;50,53;186,04;5578754,0;385433,0;127;4,86
SP;4586;480,0;122,1;-22,19;48,78;949,25;5571900,0;706330,0;441;19,04
SP;15454;429,0;552,3;-21,62;49,07;3484,14;9297922,0;2746032,0;1889;67,98
SP;2489;590,0;348,0;-22,57;48,97;359,15;0,0;0,0;293;9,49
SP;137899;804,0;1482,6;-22,89;48,45;45447,6;25559067,0;39947956,0;28816;1645,72
SP;158856;817,0;512,6;-22,95;46,54;48950,78;44724733,0;74503957,0;28869;1432,1100000000001
SP;5400;401,0;195,3;-21,5;50,32;1105,23;5578753,0;723506,0;506;25,47
SP;2746;390,0;105,4;-21,17;50,19;388,63;4510424,0;802482,0;160;5,73
SP;23134;861,0;279,5;-20,99;47,66;5390,71;11157506,0;5061557,0;3773;148,55
SP;23192;647,0;1101,4;-22,28;48,13;6451,27;10683432,0;10347280,0;3246;137,17000000000002
SP;19484;590,0;1195,9;-23,8;48,59;3021,93;10802780,0;2037869,0;1431;50,72
SP;16449;391,0;326,8;-21,07;50,15;3970,22;9297922,0;3475077,0;1933;83,1
SP;4313;855,0;266,4;-20,19;47,71;838,02;5578753,0;1753886,0;745;33,82
SP;4410;539,0;239,9;-22,46;49,34;824,85;5341716,0;726390,0;330;13,15
SP;45830;650,0;260,2;-23,31;47,13;8889,13;16736259,0;14413443,0;6647;261,33
SP;90426;560,0;370,2;-23,1;45,71;27243,55;26034181,0;26850986,0;17330;896,5
SP;32046;521,0;288,0;-22,67;45,01;7372,4;13017091,0;7141470,0;4759;233,75
SP;18952;780,0;470,0;-21,53;46,64;4538,42;11157506,0;2205125,0;1568;65,29
SP;17424;445,0;920,1;-21,8;49,61;4903,95;9297922,0;2173918,0;2099;95,69999999999999
SP;4204;520,0;252,8;-22,01;51,24;670,78;5578753,0;205862,0;483;16,35
SP;94516;785,0;96,7;-23,36;46,74;22571,46;26034181,0;43155936,0;16541;767,9
SP;5490;375,0;552,1;-21,83;52,0;604,28;5578753,0;1141504,0;312;12,379999999999999
SP;70710;735,0;131,4;-23,36;46,88;14895,4;22315303,0;62663810,0;13298;601,0
SP;29010;75,0;454,4;-24,74;48,12;4906,47;13017091,0;8775515,0;2634;109,08
SP;10287;565,0;176,9;-20,88;48,81;1915,89;5580863,0;1342859,0;1132;42,97
SP;25009;775,0;660,1;-21,28;47,3;5819,42;11157506,0;2798980,0;3318;126,32000000000001
SP;5869;612,0;185,0;-23,59;48,48;1038,93;5638030,0;962406,0;502;16,28
SP;1154617;854,0;795,0;-22,91;47,06;585428,49;48932475,0;1069470218,0;301340;18981,71
SP;79982;745,0;79,6;-23,21;46,78;20517,03;24173340,0;20385973,0;13180;585,04
SP;50541;1628,0;290,5;-22,74;45,59;16614,53;18595844,0;29638595,0;6309;258,17
SP;4808;446,0;484,0;-22,6;50,0;822,04;5348475,0;1225619,0;352;13,18
SP;12601;8,0;1242,9;-25,01;47,93;2817,53;7538730,0;3443729,0;1303;54,14
SP;4788;530,0;53,3;-22,7;45,06;576,56;5578755,0;1140592,0;368;15,1
SP;31063;479,0;596,2;-22,75;50,39;7519,01;12464004,0;3914841,0;4588;189,94
SP;2773;610,0;70,3;-21,33;48,63;577,03;5578753,0;659759,0;316;11,94
SP;4812;508,0;57,2;-23,01;49,78;529,46;5578753,0;368487,0;291;10,83
SP;47498;705,0;1640,2;-24,01;48,35;8524,75;18595844,0;7137645,0;4574;186,76
SP;19212;625,0;169,9;-23,47;47,73;2708,31;11157506,0;4881892,0;1439;52,24
SP;52559;636,0;322,7;-23,0;47,51;13041,89;18595844,0;14970504,0;7880;362,28999999999996
SP;111524;2,0;485,4;-23,62;45,41;25447,24;27902516,0;87195661,0;17438;809,18
SP;390073;770,0;34,6;-23,52;46,84;93640,27;47079521,0;61483395,0;58272;2509,95
SP;12257;422,0;639,7;-20,08;49,91;2815,21;7438338,0;1965329,0;1403;64,18
SP;29739;684,0;864,2;-21,77;47,09;8633,1;13059255,0;8642750,0;4783;219,54
SP;2640;890,0;191,7;-21,28;47,17;671,87;0,0;0,0;330;11,809999999999999
SP;19620;365,0;1065,8;-20,87;51,49;2765,59;11157506,0;3564158,0;1985;84,6
SP;118853;503,0;290,6;-21,14;48,97;40173,83;29753350,0;47473321,0;23224;1134,3600000000001
SP;7553;483,0;148,4;-21,05;49,06;1586,17;5578753,0;1239720,0;1129;46,45
SP;8662;558,0;197,4;-20,9;49,27;1868,44;5578753,0;2487271,0;1453;57,620000000000005
SP;18909;737,0;508,5;-23,04;49,17;3983,08;8557559,0;6048853,0;2429;102,87
SP;44320;595,0;127,8;-23,17;47,74;12264,76;16736259,0;10639084,0;7706;331,85
SP;16943;590,0;190,8;-23,23;47,95;2800,44;8998149,0;3614252,0;1791;62,49
SP;16268;610,0;175,8;-22,51;47,78;3607,06;8911849,0;3328537,0;2485;102,22
SP;7856;465,0;168,8;-21,56;50,45;1047,34;5578753,0;1061199,0;782;35,19
SP;18177;595,0;422,6;-20,71;48,54;4432,27;11157506,0;4305861,0;2597;110,97
SP;6203;492,0;729,3;-20,18;48,69;1530,72;5578753,0;1906158,0;591;21,66
SP;26914;591,0;182,8;-22,33;47,17;5572,05;12476588,0;6925419,0;3086;123,39
SP;17286;503,0;466,0;-23,02;48,01;5459,01;9297922,0;3742403,0;2299;85,24000000000001
SP;22945;668,0;137,6;-22,48;47,46;6393,38;9020847,0;12462094,0;4256;191,74
SP;5685;409,0;246,4;-21,35;50,28;1062,22;5578753,0;708180,0;487;18,41
SP;4965;624,0;303,9;-23,63;49,31;973,97;5578753,0;409061,0;360;12,42
SP;4027;608,0;278,6;-22,22;47,63;1083,81;5578753,0;2294573,0;603;23,05
SP;65628;652,0;154,7;-22,65;47,2;13213,99;20455428,0;14862556,0;11040;457,61
SP;7396;540,0;443,8;-20,48;49,78;1639,43;5578753,0;1777515,0;1060;31,849999999999998
SP;225306;853,0;323,1;-23,6;46,92;63301,12;46584317,0;143360515,0;49805;2753,6
SP;33831;788,0;311,2;-21,34;47,73;9879,49;14876675,0;10354402,0;5313;236,56
SP;8176;996,0;385,2;-20,4;47,42;1648,61;5578753,0;745363,0;679;31,509999999999998
SP;2234;318,0;149,1;-22,74;50,79;696,5;5578753,0;412684,0;384;18,25
SP;80749;517,0;305,7;-22,58;44,96;22838,24;24174597,0;12932032,0;12338;591,91
SP;126105;4,0;142,4;-23,9;46,43;28663,33;31616934,0;194235640,0;19227;862,28
SP;22167;950,0;1407,3;-23,07;44,96;3460,13;11157506,0;1754722,0;1540;64,01
SP;32790;679,0;753,7;-21,9;47,62;10253,95;0,0;0,0;5317;232,39000000000001
SP;409613;780,0;30,8;-23,69;46,62;103080,92;44604969,0;177122095,0;62379;2600,98
SP;1766;402,0;88,4;-20,47;50,61;303,09;5578753,0;118007,0;172;5,52
SP;11547;1040,0;222,1;-21,66;46,74;2789,21;7438338,0;1631181,0;1569;54,67
SP;8513;575,0;149,7;-21,52;48,39;1515,53;5341716,0;939877,0;971;36,44
SP;26324;673,0;633,0;-22,37;48,38;7532,31;13017091,0;5152975,0;3858;159,88
SP;2145;463,0;78,3;-20,12;50,51;428,6;5578753,0;202711,0;281;10,73
SP;8890;706,0;205,9;-22,1;48,32;2239,83;5347109,0;1164155,0;1222;43,43
SP;45600;421,0;488,0;-21,48;51,53;14518,73;18259957,0;11290739,0;7229;367,37
SP;12576;520,0;264,6;-22,41;49,4;3143,47;7438338,0;2321890,0;1698;76,55
SP;9028;595,0;111,3;-21,24;47,97;2274,7;5341716,0;996216,0;1386;58,93000000000001
SP;6352;700,0;515,4;-22,43;50,2;1553,23;5578753,0;1037071,0;997;27,91
SP;15289;62,0;1654,3;-24,52;48,11;2397,79;9297922,0;889993,0;939;39,239999999999995
SP;16926;605,0;202,7;-23,04;47,37;3230,2;9396716,0;3369630,0;1793;68,64
SP;3406;494,0;94,0;-21,17;49,11;511,54;5578685,0;496119,0;520;18,78
SP;2484;570,0;83,1;-20,98;48,84;384,58;5578753,0;350564,0;321;10,06
SP;259053;775,0;70,4;-23,65;46,85;50038,23;47097957,0;41212267,0;29265;1181,56
SP;66792;742,0;154,9;-23,83;46,81;16576,92;22315013,0;12227593,0;8343;343,80999999999995
SP;3162;354,0;224,5;-21,83;51,48;1028,51;5578753,0;251367,0;219;8,09
SP;18153;655,0;109,9;-22,49;47,22;3157,76;9297922,0;3555893,0;1829;81,11
SP;43756;870,0;389,4;-22,12;46,68;13920,55;16736259,0;11247059,0;7041;327,9
SP;4574;520,0;193,7;-22,69;49,43;788,62;0,0;0,0;356;11,600000000000001
SP;8460;456,0;296,4;-20,29;50,4;2153,99;5578753,0;2622061,0;1138;49,379999999999995
SP;2756;409,0;263,4;-22,49;51,66;472,82;5347109,0;274372,0;303;11,600000000000001
SP;9685;265,0;575,2;-22,56;52,59;1366,6;5578753,0;512663,0;649;24,59
SP;15925;516,0;429,2;-23,39;49,51;3634,96;0,0;0,0;1890;74,89
SP;67836;535,0;550,0;-20,28;50,25;22326,68;22315013,0;19221138,0;10481;522,46
SP;5748;545,0;170,7;-21,26;48,69;1342,79;5578753,0;1064289,0;603;27,37
SP;1658;558,0;100,8;-22,36;49,52;401,38;5578753,0;199970,0;103;3,0
SP;182544;755,0;29,9;-23,54;46,37;31095,6;46584317,0;24564487,0;19384;776,53
SP;1666;382,0;225,3;-21,68;51,38;394,74;0,0;0,0;166;5,75
SP;3027;518,0;204,3;-20,68;50,15;897,35;5578753,0;587101,0;437;15,969999999999999
SP;13854;410,0;525,1;-21,61;51,17;2395,54;7438338,0;1396943,0;1093;45,06999999999999
SP;2821;360,0;225,6;-22,9;50,74;520,92;5725978,0;637883,0;210;8,18
SP;339461;996,0;605,7;-20,54;47,4;102041,3;46584317,0;95833102,0;47545;2265,6400000000003
SP;166505;792,0;49,3;-23,28;46,75;23233,73;36159963,0;18118034,0;13466;528,86
SP;143817;740,0;134,1;-23,32;46,73;24984,28;33472519,0;23440036,0;18371;784,99
SP;2790;436,0;138,5;-21,53;50,55;603,52;5578753,0;277399,0;327;12,09
SP;6956;561,0;356,0;-22,29;49,55;1823,97;5578753,0;757118,0;657;24,830000000000002
SP;44506;683,0;555,6;-22,21;49,66;13019,36;16041327,0;8769316,0;5948;269,06
SP;4534;401,0;180,9;-20,8;50,19;948,33;5578753,0;365064,0;488;18,41
SP;4662;515,0;243,8;-21,84;48,49;840,24;5341716,0;1083193,0;614;23,369999999999997
SP;10966;418,0;493,3;-20,65;50,36;2780,27;7438338,0;2288420,0;1727;67,85
SP;11249;487,0;678,7;-21,8;49,93;2375,52;7438338,0;1428814,0;890;40,26
SP;4759;400,0;273,6;-21,38;50,21;958,91;5578753,0;980969,0;453;15,459999999999999
SP;11511;461,0;270,2;-21,62;49,8;2000,81;7438338,0;1465496,0;1080;40,620000000000005
SP;5676;469,0;218,0;-21,91;49,9;1036,77;5341716,0;628718,0;485;15,06
SP;39567;517,0;1258,5;-20,32;48,31;10440,67;16736259,0;10114709,0;7374;302,62
SP;19728;505,0;326,0;-20,8;49,22;4645,36;11233269,0;3098301,0;2313;89,47999999999999
SP;18002;750,0;408,3;-24,19;48,53;3325,92;0,0;0,0;802;29,880000000000003
SP;20823;573,0;362,5;-20,43;47,82;4632,17;11157506,0;4071577,0;2269;97,98
SP;8555;440,0;569,9;-21,03;51,21;2198,38;5578753,0;1655355,0;990;40,54
SP;10683;481,0;641,5;-20,5;48,94;2033,26;5578753,0;1382303,0;1025;44,03
SP;2021;499,0;85,5;-20,07;50,34;393,64;5578753,0;221247,0;193;6,96
SP;6640;505,0;461,1;-21,9;49,59;1283,54;5578753,0;1042572,0;532;19,5
SP;32187;415,0;956,3;-21,26;50,64;7894,13;14876675,0;7711060,0;4731;204,87
SP;28016;585,0;270,6;-23,42;46,04;7680,8;0,0;0,0;4092;187,76999999999998
SP;118378;539,0;752,4;-22,82;45,19;41237,76;29753350,0;34199913,0;22731;1290,46
SP;16513;635,0;566,3;-23,37;48,18;2155,13;9297922,0;3083616,0;1284;38,25
SP;38128;618,0;270,3;-21,36;48,23;7553,47;14244577,0;6824813,0;5674;232,71
SP;308989;4,0;142,9;-23,99;46,26;80625,9;46584317,0;386227624,0;46630;2222,35
SP;1312197;759,0;319,2;-23,46;46,53;363420,11;51280632,0;569559961,0;231751;10755,65
SP;7394;512,0;413,1;-21,5;48,04;1443,98;5578753,0;3024300,0;922;31,38
SP;5064;465,0;252,0;-20,65;50,66;602,25;5578753,0;453185,0;335;13,83
SP;9217;502,0;364,6;-22,0;50,39;1528,1;0,0;0,0;779;31,49
SP;13046;0,0;65,6;-22,63;47,06;3367,08;7422151,0;5464943,0;2776;154,8
SP;212527;587,0;62,5;-22,86;47,22;39027,72;46584317,0;112496201,0;32074;1375,33
SP;10923;422,0;547,4;-21,89;49,02;2185,75;5444999,0;2801724,0;1378;56,260000000000005
SP;6505;499,0;322,6;-21,86;50,69;1406,19;5578753,0;729479,0;456;18,72
SP;7704;648,0;401,3;-22,87;49,16;480,46;5578753,0;1735657,0;387;15,07
SP;33178;839,0;290,7;-21,95;48,0;6254,9;12027796,0;6862818,0;3923;138,74
SP;11740;446,0;271,9;-21,08;49,24;2613,8;7438338,0;2931501,0;1757;64,5
SP;7290;483,0;228,3;-22,82;50,07;1674,0;5347109,0;2257256,0;815;27,770000000000003
SP;57098;491,0;689,3;-21,76;48,83;15122,07;20455428,0;7146242,0;6080;262,96
SP;75845;860,0;1057,5;-23,66;47,22;14696,09;22315012,0;19034393,0;7278;266,61
SP;7938;449,0;362,6;-20,34;49,2;1672,69;5579075,0;1036307,0;939;43,730000000000004
SP;8002;400,0;595,5;-22,66;51,08;1578,37;5341716,0;1236508,0;986;37,9
SP;24376;498,0;97,7;-22,51;48,56;5579,6;11157506,0;2644697,0;2549;104,47
SP;29549;576,0;468,2;-20,04;47,75;7407,43;13020236,0;4582079,0;4461;175,29
SP;9301;745,0;293,0;-23,2;46,16;2006,97;5590933,0;6042421,0;928;35,58
SP;30259;3,0;1977,4;-24,71;47,56;6545,05;0,0;0,0;2727;128,63
SP;31599;4,0;347,5;-23,78;45,36;6960,22;13017091,0;29041352,0;4080;172,41
SP;10102;0,0;188,4;-24,74;47,54;2192,16;0,0;0,0;1217;49,18
SP;26242;0,0;656,2;-20,43;51,34;9198,97;13155363,0;6520281,0;5417;321,24
SP;226602;624,0;311,4;-23,09;47,22;64513,93;46584317,0;123817382,0;51992;2904,75
SP;4946;479,0;126,6;-22,17;51,25;1282,31;0,0;0,0;737;21,5
SP;3978;440,0;279,6;-19,98;50,29;922,63;5578753,0;393260,0;530;19,63
SP;3854;467,0;87,4;-21,77;50,96;649,39;5578753,0;452872,0;463;17,4
SP;14483;568,0;209,7;-23,06;49,63;3052,73;8911850,0;6088050,0;1485;61,04
SP;32568;590,0;170,0;-23,35;47,69;3994,8;13017091,0;5985239,0;2664;102,06
SP;6778;635,0;190,0;-22,44;47,72;1431,68;5578753,0;2165546,0;989;39,71
SP;4941;508,0;136,8;-20,66;49,39;855,95;5578753,0;589881,0;620;19,380000000000003
SP;4351;81,0;1152,1;-24,59;48,59;614,85;0,0;0,0;195;7,65
SP;15378;555,0;465,9;-20,44;48,01;3340,78;9297922,0;3195962,0;2182;84,26
SP;22191;608,0;115,1;-22,58;47,52;5987,86;11157506,0;5114105,0;4344;185,39999999999998
SP;7721;428,0;257,9;-21,28;49,41;1381,65;5578753,0;638438,0;899;27,35
SP;8155;436,0;214,9;-21,57;51,35;1519,71;0,0;0,0;763;28,410000000000004
SP;18086;651,0;1082,1;-23,86;49,14;3164,77;11157506,0;2954329,0;1613;63,04
SP;25792;614,0;1111,2;-23,42;49,09;4069,38;13020236,0;5979447,0;2196;93,96000000000001
SP;15141;453,0;502,1;-21,32;49,05;3509,44;9297922,0;2828712,0;2574;90,83
SP;3556;498,0;229,8;-21,98;48,8;594,77;0,0;0,0;261;9,67
SP;94977;5,0;599,6;-24,18;46,79;20203,71;26034181,0;68227217,0;13001;576,03
SP;3334;155,0;183,0;-24,64;48,84;327,43;5578753,0;686474,0;174;6,800000000000001
SP;165327;906,0;150,3;-23,72;46,85;35425,47;44724733,0;36312056,0;19287;813,23
SP;155436;656,0;1790,2;-23,59;48,05;40233,14;44724733,0;31865361,0;22400;1093,27
SP;92265;684,0;1826,3;-23,98;48,88;20080,99;26034181,0;17837867,0;12047;488,01
SP;220250;770,0;83,1;-23,55;46,93;33226,14;46584317,0;57790365,0;22803;955,63
SP;72514;643,0;518,4;-22,44;46,82;22313,99;22315013,0;25526126,0;12404;582,53
SP;4109;589,0;406,5;-24,57;49,17;447,33;5347109,0;232803,0;182;6,78
SP;42135;481,0;996,9;-21,6;48,81;11295,09;16736259,0;8365872,0;6985;267,64
SP;15090;589,0;507,7;-23,71;49,49;2512,38;9297922,0;2345082,0;1295;49,6
SP;13178;456,0;140,8;-22,23;48,72;2650,25;7438336,0;2098709,0;1238;53,620000000000005
SP;4674;318,0;301,4;-20,65;51,51;501,1;5578753,0;370846,0;466;17,5
SP;348739;790,0;83,0;-23,49;46,35;51962,33;46584317,0;58347597,0;31458;1186,7800000000002
SP;49963;740,0;1003,6;-24,11;49,33;10346,63;18595844,0;9429602,0;4949;189,51
SP;16602;55,0;273,8;-24,29;47,17;3347,68;0,0;0,0;887;38,59
SP;111620;750,0;322,2;-23,01;46,84;34426,47;27893766,0;44678541,0;21443;1109,05
SP;19520;845,0;979,8;-23,1;48,62;3351,05;11276059,0;5013559,0;2564;80,22999999999999
SP;16938;770,0;564,2;-22,25;47,82;3698,46;9300198,0;7720912,0;1871;79,52000000000001
SP;6277;865,0;161,1;-20,64;47,22;1246,76;0,0;0,0;337;13,29
SP;7819;658,0;139,2;-21,74;46,98;1672,29;0,0;0,0;806;31,29
SP;165511;583,0;640,8;-23,26;47,3;56093,13;44724733,0;97951402,0;30425;1574,52
SP;52627;675,0;200,7;-23,15;47,06;10136,56;18595844,0;34171360,0;10187;507,63
SP;40776;605,0;705,2;-20,34;47,78;13138,52;0,0;0,0;6134;301,36
SP;6864;493,0;273,4;-20,69;48,41;1225,4;5578753,0;1036819,0;746;31,93
SP;75436;605,0;706,6;-21,25;48,32;25962,75;24174597,0;28218651,0;15151;791,3299999999999
SP;224826;567,0;459,7;-23,31;45,97;66801,86;46584317,0;82984156,0;43172;2150,24
SP;6361;545,0;145,5;-20,88;49,57;1071,9;0,0;0,0;557;19,98
SP;17826;33,0;704,1;-24,69;48,0;4541,05;11157506,0;2402605,0;1501;71,35
SP;50719;584,0;141,8;-22,71;46,99;11645,66;18017032,0;24794174,0;11141;572,1800000000001
SP;48825;478,0;368,5;-20,27;50,55;15166,79;18595844,0;11823822,0;8164;386,75
SP;5981;695,0;184,3;-23,25;45,69;1049,21;5578753,0;3545471,0;783;41,35
SP;117457;720,0;17,7;-23,53;46,9;26400,39;0,0;0,0;17646;828,0799999999999
SP;41228;590,0;502,5;-21,02;47,76;9816,52;16736259,0;9771172,0;5380;246,95999999999998
SP;26921;755,0;207,6;-23,1;46,73;5313,59;13017091,0;15053548,0;4146;173,47
SP;141703;522,0;685,8;-22,3;48,56;44380,88;33472519,0;44490553,0;20432;976,36
SP;3223;860,0;142,0;-20,31;47,59;708,93;5578753,0;309304,0;247;10,14
SP;12610;906,0;375,1;-22,93;46,28;2908,62;7057184,0;2336719,0;1131;47,74
SP;4389;551,0;415,2;-22,25;50,77;784,16;5347109,0;339028,0;412;15,690000000000001
SP;35197;458,0;859,9;-21,05;49,69;9660,66;14876675,0;7704448,0;5217;214,47000000000003
SP;4663;520,0;128,2;-22,01;49,79;876,06;0,0;0,0;305;13,54
SP;3092;561,0;56,7;-23,09;47,78;549,4;5578753,0;759481,0;360;14,23
SP;397965;761,0;431,5;-23,19;46,88;175169,07;46584318,0;334962756,0;118457;6870,65
SP;19918;421,0;583,0;-21,51;51,43;3881,37;11157506,0;3923039,0;2706;118,17999999999999
